subject	session	TrialNumber	image_path	condition	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	subcondition	repetition	run	onset	duration	response_mapping_flip_h	response_mapping_flip_v	onset_flip	offset_flip	keypresses	response	response_txt	error	response_confidence	response_time	duration_flip	ran	order	session_trial_time	atypical	atypical_log	exclude_session	delay_days	delay_seconds	trials_since_lastrep
03	ses-001	1	images_fmri/plum/plum_03s.jpg	unseen	5739	479	3	None	1204.0	17107.0	3.0	unseen-within	1	1	3.0	2.98	False	True	2.983510971069336	5.948852062225342	[['y', 4.627839803695679]]	-2.0	unseen	False	True	1.6278398036956787	2.965341091156006	1.0	0.0	1619025600.8703	False		False			
03	ses-001	2	images_fmri/pie/pie_03s.jpg	unseen	5559	464	3	None	1169.0	16629.0	3.0	unseen-within	1	1	7.47	2.98	True	True	7.44948410987854	10.432116031646729	[['a', 8.510983943939209]]	-2.0	unseen	False	True	1.0409839439392092	2.9826319217681885	1.0	1.0	1619025605.3363	False		False			
03	ses-001	3	images_fmri/crouton/crouton_03s.jpg	unseen	2211	185	3	None	446.0	6452.0	3.0	unseen-within	1	1	11.94	2.98	False	False	11.916672945022585	14.899394989013672	[['y', 12.696704864501953]]	-2.0	unseen	False	True	0.7567048645019536	2.982722043991089	1.0	2.0	1619025609.8034	False		False			
03	ses-001	4	images_fmri/shovel/shovel_03n.jpg	unseen	6699	559	3	None	1433.0	20317.0	3.0	unseen-within	1	1	16.41	2.98	True	True	16.382861137390137	19.365560054779053	[['a', 17.252694845199585]]	-2.0	unseen	False	True	0.8426948451995848	2.982698917388916	1.0	3.0	1619025614.2696	False		False			
03	ses-001	5	images_fmri/lantern/lantern_03s.jpg	unseen	4239	354	3	None	896.0	12825.0	3.0	unseen-within	1	1	20.88	2.98	True	False	20.84897208213806	23.83203101158142	[['a', 21.705376863479614]]	-2.0	unseen	False	True	0.8253768634796153	2.98305892944336	1.0	4.0	1619025618.7357	False		False			
03	ses-001	6	images_fmri/pie/pie_03s.jpg	seen	5559	464	3	None	1169.0	16629.0	3.0	seen-within	2	1	25.35	2.98	False	False	25.331833124160767	28.29857707023621	[['x', 26.699636936187744]]	2.0	seen	False	True	1.3496369361877427	2.9667439460754395	1.0	5.0	1619025623.2186	False		False	0.0	17.88230013847351	4.0
03	ses-001	7	images_fmri/kale/kale_03s.jpg	unseen	4059	339	3	None	861.0	12308.0	3.0	unseen-within	1	1	29.82	2.98	False	True	29.798229932785038	32.78272294998169	[['y', 30.758882999420166]]	-2.0	unseen	False	True	0.9388829994201656	2.9844930171966557	1.0	6.0	1619025627.6850	False		False			
03	ses-001	8	images_fmri/headphones/headphones_03s.jpg	unseen	3699	309	3	None	767.0	10983.0	3.0	unseen-within	1	1	34.29	2.98	False	False	34.26574492454529	37.2491729259491	[['y', 35.55908679962158]]	-2.0	unseen	False	True	1.2690867996215829	2.9834280014038086	1.0	7.0	1619025632.1525	False		False			
03	ses-001	9	images_fmri/bubble/bubble_03s.jpg	unseen	1059	89	3	None	208.0	3131.0	3.0	unseen-between	1	1	38.76	2.98	True	False	38.73672413825989	41.714739084243774	[['a', 40.408615827560425]]	-2.0	unseen	False	True	1.6486158275604268	2.9780149459838867	1.0	8.0	1619025636.6235	False		False			
03	ses-001	10	images_fmri/tongs/tongs_03s.jpg	unseen	7803	651	3	None	1675.0	23644.0	3.0	unseen-within	1	1	43.23	2.98	False	True	43.203256130218506	46.18726897239685	[['y', 44.20171499252319]]	-2.0	unseen	False	True	0.9717149925231964	2.9840128421783447	1.0	9.0	1619025641.0900	False		False			
